COM;REG;DEP;NCC;NCCENR;LIBELLE
79271;75;79;SAINT MARC LA LANDE;Saint-Marc-la-Lande;Saint-Marc-la-Lande
79272;;;SAINT MARSAULT;Saint-Marsault;Saint-Marsault
79273;75;79;SAINT MARTIN DE BERNEGOUE;Saint-Martin-de-Bernegoue;Saint-Martin-de-Bernegoue
79274;75;79;SAINT MARTIN DE MACON;Saint-Martin-de-Mâcon;Saint-Martin-de-Mâcon
79276;75;79;SAINT MARTIN DE SAINT MAIXENT;Saint-Martin-de-Saint-Maixent;Saint-Martin-de-Saint-Maixent
79277;75;79;SAINT MARTIN DE SANZAY;Saint-Martin-de-Sanzay;Saint-Martin-de-Sanzay
79278;75;79;SAINT MARTIN DU FOUILLOUX;Saint-Martin-du-Fouilloux;Saint-Martin-du-Fouilloux
79279;;;SAINT MARTIN LES MELLE;Saint-Martin-lès-Melle;Saint-Martin-lès-Melle
79280;75;79;SAINT MAURICE ETUSSON;Saint Maurice Étusson;Saint Maurice Étusson
79280;;;SAINT MAURICE LA FOUGEREUSE;Saint-Maurice-la-Fougereuse;Saint-Maurice-la-Fougereuse
79281;75;79;SAINT MAXIRE;Saint-Maxire;Saint-Maxire
79282;;;SAINT MEDARD;Saint-Médard;Saint-Médard
79283;75;79;SAINTE NEOMAYE;Sainte-Néomaye;Sainte-Néomaye
79284;75;79;SAINTE OUENNE;Sainte-Ouenne;Sainte-Ouenne
79285;75;79;SAINT PARDOUX SOUTIERS;Saint-Pardoux-Soutiers;Saint-Pardoux-Soutiers
79285;;;SAINT PARDOUX;Saint-Pardoux;Saint-Pardoux
79286;75;79;SAINT PAUL EN GATINE;Saint-Paul-en-Gâtine;Saint-Paul-en-Gâtine
79288;;;SAINT PIERRE A CHAMP;Saint-Pierre-à-Champ;Saint-Pierre-à-Champ
79289;75;79;SAINT PIERRE DES ECHAUBROGNES;Saint-Pierre-des-Échaubrognes;Saint-Pierre-des-Échaubrognes
79290;75;79;SAINT POMPAIN;Saint-Pompain;Saint-Pompain
79292;;;SAINTE RADEGONDE;Sainte-Radegonde;Sainte-Radegonde
79293;75;79;SAINT REMY;Saint-Rémy;Saint-Rémy
79294;75;79;SAINT ROMANS DES CHAMPS;Saint-Romans-des-Champs;Saint-Romans-des-Champs
79295;75;79;SAINT ROMANS LES MELLE;Saint-Romans-lès-Melle;Saint-Romans-lès-Melle
79296;;;SAINT SAUVEUR;Saint-Sauveur;Saint-Sauveur
79297;75;79;SAINTE SOLINE;Sainte-Soline;Sainte-Soline
79298;75;79;SAINT SYMPHORIEN;Saint-Symphorien;Saint-Symphorien
79299;75;79;SAINT VARENT;Saint-Varent;Saint-Varent
79300;75;79;SAINTE VERGE;Sainte-Verge;Sainte-Verge
79301;75;79;SAINT VINCENT LA CHATRE;Saint-Vincent-la-Châtre;Saint-Vincent-la-Châtre
79302;75;79;SAIVRES;Saivres;Saivres
79303;75;79;SALLES;Salles;Salles
79304;75;79;SANSAIS;Sansais;Sansais
79306;75;79;SAURAIS;Saurais;Saurais
79307;75;79;SAUZE VAUSSAIS;Sauzé-Vaussais;Sauzé-Vaussais
79308;75;79;SCIECQ;Sciecq;Sciecq
79309;75;79;SCILLE;Scillé;Scillé
79310;75;79;SECONDIGNE SUR BELLE;Secondigné-sur-Belle;Secondigné-sur-Belle
79311;75;79;SECONDIGNY;Secondigny;Secondigny
79312;75;79;SELIGNE;Séligné;Séligné
79313;75;79;SEPVRET;Sepvret;Sepvret
79314;;;SOMPT;Sompt;Sompt
79316;75;79;SOUDAN;Soudan;Soudan
79317;;;SOULIEVRES;Soulièvres;Soulièvres
79318;;;SOUTIERS;Soutiers;Soutiers
79319;75;79;SOUVIGNE;Souvigné;Souvigné
79320;75;79;SURIN;Surin;Surin
79321;;;TAIZE MAULAIS;Taizé-Maulais;Taizé-Maulais
79322;75;79;TALLUD;Tallud;Le Tallud
79323;;;TEMPLE;Temple;Le Temple
79324;;;TERVES;Terves;Terves
79325;;;TESSONNIERE;Tessonnière;Tessonnière
79326;75;79;THENEZAY;Thénezay;Thénezay
79327;;;THORIGNE;Thorigné;Thorigné
79328;;;THORIGNY SUR LE MIGNON;Thorigny-sur-le-Mignon;Thorigny-sur-le-Mignon
79329;75;79;THOUARS;Thouars;Thouars
79330;;;TILLOU;Tillou;Tillou
79331;75;79;TOURTENAY;Tourtenay;Tourtenay
79332;75;79;TRAYES;Trayes;Trayes
79333;;;ULCOT;Ulcot;Ulcot
79334;75;79;VAL DU MIGNON;Val-du-Mignon;Val-du-Mignon
79334;;;USSEAU;Usseau;Usseau
79335;75;79;VALLANS;Vallans;Vallans
79336;75;79;VANCAIS;Vançais;Vançais
79337;75;79;VANNEAU IRLEAU;Vanneau-Irleau;Le Vanneau-Irleau
79338;75;79;VANZAY;Vanzay;Vanzay
79339;75;79;VASLES;Vasles;Vasles
79340;75;79;VAUSSEROUX;Vausseroux;Vausseroux
79341;75;79;VAUTEBIS;Vautebis;Vautebis
79342;75;79;VERNOUX EN GATINE;Vernoux-en-Gâtine;Vernoux-en-Gâtine
79343;75;79;VERNOUX SUR BOUTONNE;Vernoux-sur-Boutonne;Vernoux-sur-Boutonne
79344;;;VERRINES SOUS CELLES;Verrines-sous-Celles;Verrines-sous-Celles
79345;75;79;VERRUYES;Verruyes;Verruyes
79346;75;79;VERT;Vert;Le Vert
79347;75;79;VIENNAY;Viennay;Viennay
79348;75;79;VILLEFOLLET;Villefollet;Villefollet
79349;75;79;VILLEMAIN;Villemain;Villemain
79350;75;79;VILLIERS EN BOIS;Villiers-en-Bois;Villiers-en-Bois
79351;75;79;VILLIERS EN PLAINE;Villiers-en-Plaine;Villiers-en-Plaine
79352;75;79;VILLIERS SUR CHIZE;Villiers-sur-Chizé;Villiers-sur-Chizé
79354;75;79;VOUHE;Vouhé;Vouhé
79355;75;79;VOUILLE;Vouillé;Vouillé
79357;75;79;XAINTRAY;Xaintray;Xaintray
80001;32;80;ABBEVILLE;Abbeville;Abbeville
80002;32;80;ABLAINCOURT PRESSOIR;Ablaincourt-Pressoir;Ablaincourt-Pressoir
80003;32;80;ACHEUX EN AMIENOIS;Acheux-en-Amiénois;Acheux-en-Amiénois
80004;32;80;ACHEUX EN VIMEU;Acheux-en-Vimeu;Acheux-en-Vimeu
80005;32;80;AGENVILLE;Agenville;Agenville
80006;32;80;AGENVILLERS;Agenvillers;Agenvillers
80007;;;AGNIERES;Agnières;Agnières
80008;32;80;AIGNEVILLE;Aigneville;Aigneville
80009;32;80;AILLY LE HAUT CLOCHER;Ailly-le-Haut-Clocher;Ailly-le-Haut-Clocher
80010;32;80;AILLY SUR NOYE;Ailly-sur-Noye;Ailly-sur-Noye
80011;32;80;AILLY SUR SOMME;Ailly-sur-Somme;Ailly-sur-Somme
80013;32;80;AIRAINES;Airaines;Airaines
80014;32;80;AIZECOURT LE BAS;Aizecourt-le-Bas;Aizecourt-le-Bas
80015;32;80;AIZECOURT LE HAUT;Aizecourt-le-Haut;Aizecourt-le-Haut
80016;32;80;ALBERT;Albert;Albert
80017;32;80;ALLAINES;Allaines;Allaines
80018;32;80;ALLENAY;Allenay;Allenay
80019;32;80;ALLERY;Allery;Allery
80020;32;80;ALLONVILLE;Allonville;Allonville
80021;32;80;AMIENS;Amiens;Amiens
80022;32;80;ANDAINVILLE;Andainville;Andainville
80023;32;80;ANDECHY;Andechy;Andechy
80024;32;80;ARGOEUVES;Argœuves;Argœuves
80025;32;80;ARGOULES;Argoules;Argoules
80026;32;80;ARGUEL;Arguel;Arguel
80027;32;80;ARMANCOURT;Armancourt;Armancourt
80028;32;80;ARQUEVES;Arquèves;Arquèves
80029;32;80;ARREST;Arrest;Arrest
80030;32;80;ARRY;Arry;Arry
80031;32;80;ARVILLERS;Arvillers;Arvillers
80032;32;80;ASSAINVILLERS;Assainvillers;Assainvillers
80033;32;80;ASSEVILLERS;Assevillers;Assevillers
80034;32;80;ATHIES;Athies;Athies
80035;32;80;AUBERCOURT;Aubercourt;Aubercourt
80036;32;80;AUBIGNY;Aubigny;Aubigny
80037;32;80;AUBVILLERS;Aubvillers;Aubvillers
80038;32;80;AUCHONVILLERS;Auchonvillers;Auchonvillers
80039;32;80;AULT;Ault;Ault
80040;32;80;AUMATRE;Aumâtre;Aumâtre
80041;32;80;AUMONT;Aumont;Aumont
80042;32;80;AUTHEUX;Autheux;Autheux
80043;32;80;AUTHIE;Authie;Authie
80044;32;80;AUTHIEULE;Authieule;Authieule
80045;32;80;AUTHUILLE;Authuille;Authuille
80046;32;80;AVELESGES;Avelesges;Avelesges
80047;32;80;AVELUY;Aveluy;Aveluy
80048;32;80;AVESNES CHAUSSOY;Avesnes-Chaussoy;Avesnes-Chaussoy
80049;32;80;AYENCOURT;Ayencourt;Ayencourt
80050;32;80;BACOUEL SUR SELLE;Bacouel-sur-Selle;Bacouel-sur-Selle
80051;32;80;BAILLEUL;Bailleul;Bailleul
80052;32;80;BAIZIEUX;Baizieux;Baizieux
80053;32;80;BALATRE;Balâtre;Balâtre
80054;32;80;BARLEUX;Barleux;Barleux
80055;32;80;BARLY;Barly;Barly
80056;32;80;BAVELINCOURT;Bavelincourt;Bavelincourt
80057;32;80;BAYENCOURT;Bayencourt;Bayencourt
80058;32;80;BAYONVILLERS;Bayonvillers;Bayonvillers
80059;32;80;BAZENTIN;Bazentin;Bazentin
80060;32;80;BEALCOURT;Béalcourt;Béalcourt
80061;32;80;BEAUCAMPS LE JEUNE;Beaucamps-le-Jeune;Beaucamps-le-Jeune
80062;32;80;BEAUCAMPS LE VIEUX;Beaucamps-le-Vieux;Beaucamps-le-Vieux
80063;32;80;BEAUCHAMPS;Beauchamps;Beauchamps
80064;32;80;BEAUCOURT EN SANTERRE;Beaucourt-en-Santerre;Beaucourt-en-Santerre
80065;32;80;BEAUCOURT SUR L ANCRE;Beaucourt-sur-l'Ancre;Beaucourt-sur-l'Ancre
80066;32;80;BEAUCOURT SUR L HALLUE;Beaucourt-sur-l'Hallue;Beaucourt-sur-l'Hallue
80067;32;80;BEAUFORT EN SANTERRE;Beaufort-en-Santerre;Beaufort-en-Santerre
80068;32;80;BEAUMETZ;Beaumetz;Beaumetz
80069;32;80;BEAUMONT HAMEL;Beaumont-Hamel;Beaumont-Hamel
80070;32;80;BEAUQUESNE;Beauquesne;Beauquesne
80071;32;80;BEAUVAL;Beauval;Beauval
80073;32;80;BECORDEL BECOURT;Bécordel-Bécourt;Bécordel-Bécourt
80074;32;80;BECQUIGNY;Becquigny;Becquigny
80076;32;80;BEHEN;Béhen;Béhen
80077;32;80;BEHENCOURT;Béhencourt;Béhencourt
80078;32;80;BELLANCOURT;Bellancourt;Bellancourt
80079;32;80;BELLEUSE;Belleuse;Belleuse
80080;32;80;BELLOY EN SANTERRE;Belloy-en-Santerre;Belloy-en-Santerre
80081;32;80;BELLOY SAINT LEONARD;Belloy-Saint-Léonard;Belloy-Saint-Léonard
80082;32;80;BELLOY SUR SOMME;Belloy-sur-Somme;Belloy-sur-Somme
80083;32;80;BERGICOURT;Bergicourt;Bergicourt
80084;32;80;BERMESNIL;Bermesnil;Bermesnil
80085;32;80;BERNATRE;Bernâtre;Bernâtre
80086;32;80;BERNAVILLE;Bernaville;Bernaville
80087;32;80;BERNAY EN PONTHIEU;Bernay-en-Ponthieu;Bernay-en-Ponthieu
80088;32;80;BERNES;Bernes;Bernes
80089;32;80;BERNEUIL;Berneuil;Berneuil
80090;32;80;BERNY EN SANTERRE;Berny-en-Santerre;Berny-en-Santerre
80092;32;80;BERTANGLES;Bertangles;Bertangles
80093;32;80;BERTEAUCOURT LES DAMES;Berteaucourt-les-Dames;Berteaucourt-les-Dames
80094;32;80;BERTEAUCOURT LES THENNES;Berteaucourt-lès-Thennes;Berteaucourt-lès-Thennes
80095;32;80;BERTRANCOURT;Bertrancourt;Bertrancourt
80096;32;80;BETHENCOURT SUR MER;Béthencourt-sur-Mer;Béthencourt-sur-Mer
80097;32;80;BETHENCOURT SUR SOMME;Béthencourt-sur-Somme;Béthencourt-sur-Somme
80098;32;80;BETTEMBOS;Bettembos;Bettembos
80099;32;80;BETTENCOURT RIVIERE;Bettencourt-Rivière;Bettencourt-Rivière
80100;32;80;BETTENCOURT SAINT OUEN;Bettencourt-Saint-Ouen;Bettencourt-Saint-Ouen
80101;32;80;BEUVRAIGNES;Beuvraignes;Beuvraignes
80102;32;80;BIACHES;Biaches;Biaches
80103;32;80;BIARRE;Biarre;Biarre
80104;32;80;BIENCOURT;Biencourt;Biencourt
80105;32;80;BILLANCOURT;Billancourt;Billancourt
80106;32;80;BLANGY SOUS POIX;Blangy-sous-Poix;Blangy-sous-Poix
80107;32;80;BLANGY TRONVILLE;Blangy-Tronville;Blangy-Tronville
80108;32;80;BOISBERGUES;Boisbergues;Boisbergues
80109;32;80;BOISLE;Boisle;Le Boisle
80110;32;80;BOISMONT;Boismont;Boismont
80111;;;BOISRAULT;Boisrault;Boisrault
80112;32;80;BONNAY;Bonnay;Bonnay
80113;32;80;BONNEVILLE;Bonneville;Bonneville
80114;32;80;BOSQUEL;Bosquel;Bosquel
80115;32;80;BOUCHAVESNES BERGEN;Bouchavesnes-Bergen;Bouchavesnes-Bergen
80116;32;80;BOUCHOIR;Bouchoir;Bouchoir
80117;32;80;BOUCHON;Bouchon;Bouchon
80118;32;80;BOUFFLERS;Boufflers;Boufflers
80119;32;80;BOUGAINVILLE;Bougainville;Bougainville
80120;32;80;BOUILLANCOURT EN SERY;Bouillancourt-en-Séry;Bouillancourt-en-Séry
80121;32;80;BOUILLANCOURT LA BATAILLE;Bouillancourt-la-Bataille;Bouillancourt-la-Bataille
80122;32;80;BOUQUEMAISON;Bouquemaison;Bouquemaison
80123;32;80;BOURDON;Bourdon;Bourdon
80124;32;80;BOURSEVILLE;Bourseville;Bourseville
80125;32;80;BOUSSICOURT;Boussicourt;Boussicourt
80126;32;80;BOUTTENCOURT;Bouttencourt;Bouttencourt
80127;32;80;BOUVAINCOURT SUR BRESLE;Bouvaincourt-sur-Bresle;Bouvaincourt-sur-Bresle
80128;32;80;BOUVINCOURT EN VERMANDOIS;Bouvincourt-en-Vermandois;Bouvincourt-en-Vermandois
80129;32;80;BOUZINCOURT;Bouzincourt;Bouzincourt
80130;32;80;BOVELLES;Bovelles;Bovelles
80131;32;80;BOVES;Boves;Boves
80132;32;80;BRACHES;Braches;Braches
80133;32;80;BRAILLY CORNEHOTTE;Brailly-Cornehotte;Brailly-Cornehotte
80134;32;80;BRASSY;Brassy;Brassy
80135;32;80;BRAY LES MAREUIL;Bray-lès-Mareuil;Bray-lès-Mareuil
80136;32;80;BRAY SUR SOMME;Bray-sur-Somme;Bray-sur-Somme
80137;32;80;BREILLY;Breilly;Breilly
80138;32;80;BRESLE;Bresle;Bresle
80139;32;80;BREUIL;Breuil;Breuil
80140;32;80;BREVILLERS;Brévillers;Brévillers
80141;32;80;BRIE;Brie;Brie
80142;32;80;BRIQUEMESNIL FLOXICOURT;Briquemesnil-Floxicourt;Briquemesnil-Floxicourt
80143;32;80;BROCOURT;Brocourt;Brocourt
80144;32;80;BROUCHY;Brouchy;Brouchy
80145;32;80;BRUCAMPS;Brucamps;Brucamps
80146;32;80;BRUTELLES;Brutelles;Brutelles
80147;32;80;BUIGNY L ABBE;Buigny-l'Abbé;Buigny-l'Abbé
80148;32;80;BUIGNY LES GAMACHES;Buigny-lès-Gamaches;Buigny-lès-Gamaches
80149;32;80;BUIGNY SAINT MACLOU;Buigny-Saint-Maclou;Buigny-Saint-Maclou
80150;32;80;BUIRE COURCELLES;Buire-Courcelles;Buire-Courcelles
80151;32;80;BUIRE SUR L ANCRE;Buire-sur-l'Ancre;Buire-sur-l'Ancre
80152;32;80;BUS LA MESIERE;Bus-la-Mésière;Bus-la-Mésière
80153;32;80;BUS LES ARTOIS;Bus-lès-Artois;Bus-lès-Artois
80154;32;80;BUSSU;Bussu;Bussu
80155;32;80;BUSSUS BUSSUEL;Bussus-Bussuel;Bussus-Bussuel
80156;32;80;BUSSY LES DAOURS;Bussy-lès-Daours;Bussy-lès-Daours
80157;32;80;BUSSY LES POIX;Bussy-lès-Poix;Bussy-lès-Poix
80158;32;80;BUVERCHY;Buverchy;Buverchy
80159;32;80;CACHY;Cachy;Cachy
80160;32;80;CAGNY;Cagny;Cagny
80161;32;80;CAHON;Cahon;Cahon
80162;32;80;CAIX;Caix;Caix
80163;32;80;CAMBRON;Cambron;Cambron
80164;32;80;CAMON;Camon;Camon
80165;32;80;CAMPS EN AMIENOIS;Camps-en-Amiénois;Camps-en-Amiénois
80166;32;80;CANAPLES;Canaples;Canaples
80167;32;80;CANCHY;Canchy;Canchy
80168;32;80;CANDAS;Candas;Candas
80169;32;80;CANNESSIERES;Cannessières;Cannessières
80170;32;80;CANTIGNY;Cantigny;Cantigny
80171;32;80;CAOURS;Caours;Caours
80172;32;80;CAPPY;Cappy;Cappy
80173;32;80;CARDONNETTE;Cardonnette;Cardonnette
80174;32;80;CARDONNOIS;Cardonnois;Le Cardonnois
80175;;;CARNOY;Carnoy;Carnoy
80176;32;80;CARREPUIS;Carrépuis;Carrépuis
80177;32;80;CARTIGNY;Cartigny;Cartigny
80179;32;80;CAULIERES;Caulières;Caulières
80180;32;80;CAVILLON;Cavillon;Cavillon
80181;32;80;CAYEUX EN SANTERRE;Cayeux-en-Santerre;Cayeux-en-Santerre
80182;32;80;CAYEUX SUR MER;Cayeux-sur-Mer;Cayeux-sur-Mer
80183;32;80;CERISY BULEUX;Cerisy-Buleux;Cerisy-Buleux
80184;32;80;CERISY;Cerisy;Cerisy
80185;32;80;CHAMPIEN;Champien;Champien
80186;32;80;CHAULNES;Chaulnes;Chaulnes
80187;32;80;CHAUSSEE TIRANCOURT;Chaussée-Tirancourt;La Chaussée-Tirancourt
80188;32;80;CHAUSSOY EPAGNY;Chaussoy-Epagny;Chaussoy-Epagny
80189;32;80;CHAVATTE;Chavatte;La Chavatte
80190;32;80;CHEPY;Chépy;Chépy
80191;32;80;CHILLY;Chilly;Chilly
80192;32;80;CHIPILLY;Chipilly;Chipilly
80193;32;80;CHIRMONT;Chirmont;Chirmont
80194;32;80;CHUIGNES;Chuignes;Chuignes
80195;32;80;CHUIGNOLLES;Chuignolles;Chuignolles
80196;32;80;CITERNE;Citerne;Citerne
80197;32;80;CIZANCOURT;Cizancourt;Cizancourt
80198;32;80;CLAIRY SAULCHOIX;Clairy-Saulchoix;Clairy-Saulchoix
80199;32;80;CLERY SUR SOMME;Cléry-sur-Somme;Cléry-sur-Somme
80200;32;80;COCQUEREL;Cocquerel;Cocquerel
80201;32;80;COIGNEUX;Coigneux;Coigneux
80202;32;80;COISY;Coisy;Coisy
80203;32;80;COLINCAMPS;Colincamps;Colincamps
80204;32;80;COMBLES;Combles;Combles
80205;32;80;CONDE FOLIE;Condé-Folie;Condé-Folie
80206;32;80;CONTALMAISON;Contalmaison;Contalmaison
80207;32;80;CONTAY;Contay;Contay
80208;32;80;CONTEVILLE;Conteville;Conteville
80210;32;80;CONTRE;Contre;Contre
80211;32;80;CONTY;Conty;Conty
80212;32;80;CORBIE;Corbie;Corbie
80213;32;80;COTTENCHY;Cottenchy;Cottenchy
80214;32;80;COULLEMELLE;Coullemelle;Coullemelle
80215;32;80;COULONVILLERS;Coulonvillers;Coulonvillers
80216;32;80;COURCELETTE;Courcelette;Courcelette
80217;32;80;COURCELLES AU BOIS;Courcelles-au-Bois;Courcelles-au-Bois
80218;32;80;COURCELLES SOUS MOYENCOURT;Courcelles-sous-Moyencourt;Courcelles-sous-Moyencourt
80219;32;80;COURCELLES SOUS THOIX;Courcelles-sous-Thoix;Courcelles-sous-Thoix
80220;32;80;COURTEMANCHE;Courtemanche;Courtemanche
80221;32;80;CRAMONT;Cramont;Cramont
80222;32;80;CRECY EN PONTHIEU;Crécy-en-Ponthieu;Crécy-en-Ponthieu
80223;32;80;CREMERY;Crémery;Crémery
80224;32;80;CRESSY OMENCOURT;Cressy-Omencourt;Cressy-Omencourt
80225;32;80;CREUSE;Creuse;Creuse
80226;32;80;CROIX MOLIGNEAUX;Croix-Moligneaux;Croix-Moligneaux
80227;32;80;CROIXRAULT;Croixrault;Croixrault
80228;32;80;CROTOY;Crotoy;Le Crotoy
80229;32;80;CROUY SAINT PIERRE;Crouy-Saint-Pierre;Crouy-Saint-Pierre
80230;32;80;CURCHY;Curchy;Curchy
80231;32;80;CURLU;Curlu;Curlu
80232;32;80;DAMERY;Damery;Damery
80233;32;80;DANCOURT POPINCOURT;Dancourt-Popincourt;Dancourt-Popincourt
80234;32;80;DAOURS;Daours;Daours
80235;32;80;DARGNIES;Dargnies;Dargnies
80236;32;80;DAVENESCOURT;Davenescourt;Davenescourt
80237;32;80;DEMUIN;Démuin;Démuin
80238;32;80;DERNANCOURT;Dernancourt;Dernancourt
80239;32;80;DEVISE;Devise;Devise
80240;32;80;DOINGT;Doingt;Doingt
80241;32;80;DOMART EN PONTHIEU;Domart-en-Ponthieu;Domart-en-Ponthieu
80242;32;80;DOMART SUR LA LUCE;Domart-sur-la-Luce;Domart-sur-la-Luce
80243;32;80;DOMESMONT;Domesmont;Domesmont
80244;32;80;DOMINOIS;Dominois;Dominois
80245;32;80;DOMLEGER LONGVILLERS;Domléger-Longvillers;Domléger-Longvillers
80246;32;80;DOMMARTIN;Dommartin;Dommartin
80247;32;80;DOMPIERRE BECQUINCOURT;Dompierre-Becquincourt;Dompierre-Becquincourt
80248;32;80;DOMPIERRE SUR AUTHIE;Dompierre-sur-Authie;Dompierre-sur-Authie
80249;32;80;DOMQUEUR;Domqueur;Domqueur
80250;32;80;DOMVAST;Domvast;Domvast
80251;32;80;DOUDELAINVILLE;Doudelainville;Doudelainville
80252;32;80;DOUILLY;Douilly;Douilly
80253;32;80;DOULLENS;Doullens;Doullens
80256;32;80;DREUIL LES AMIENS;Dreuil-lès-Amiens;Dreuil-lès-Amiens
80257;;;DREUIL LES MOLLIENS;Dreuil-lès-Molliens;Dreuil-lès-Molliens
80258;32;80;DRIENCOURT;Driencourt;Driencourt
80259;32;80;DROMESNIL;Dromesnil;Dromesnil
80260;32;80;DRUCAT;Drucat;Drucat
80261;32;80;DURY;Dury;Dury
80262;32;80;EAUCOURT SUR SOMME;Eaucourt-sur-Somme;Eaucourt-sur-Somme
80263;32;80;ECHELLE SAINT AURIN;Échelle-Saint-Aurin;L'Échelle-Saint-Aurin
80264;32;80;ECLUSIER VAUX;Éclusier-Vaux;Éclusier-Vaux
80265;32;80;EMBREVILLE;Embreville;Embreville
80266;32;80;ENGLEBELMER;Englebelmer;Englebelmer
80267;32;80;ENNEMAIN;Ennemain;Ennemain
80268;32;80;EPAGNE EPAGNETTE;Épagne-Épagnette;Épagne-Épagnette
80269;32;80;EPAUMESNIL;Épaumesnil;Épaumesnil
80270;32;80;EPECAMPS;Épécamps;Épécamps
80271;32;80;EPEHY;Épehy;Épehy
80272;32;80;EPENANCOURT;Épénancourt;Épénancourt
80273;32;80;EPLESSIER;Éplessier;Éplessier
80274;32;80;EPPEVILLE;Eppeville;Eppeville
80275;32;80;EQUANCOURT;Équancourt;Équancourt
80276;32;80;EQUENNES ERAMECOURT;Équennes-Éramecourt;Équennes-Éramecourt
80278;32;80;ERCHES;Erches;Erches
80279;32;80;ERCHEU;Ercheu;Ercheu
80280;32;80;ERCOURT;Ercourt;Ercourt
80281;32;80;ERGNIES;Ergnies;Ergnies
80282;32;80;ERONDELLE;Érondelle;Érondelle
80283;32;80;ESCLAINVILLERS;Esclainvillers;Esclainvillers
80284;32;80;ESMERY HALLON;Esmery-Hallon;Esmery-Hallon
80285;32;80;ESSERTAUX;Essertaux;Essertaux
80287;32;80;ESTREBOEUF;Estrébœuf;Estrébœuf
80288;32;80;ESTREES DENIECOURT;Estrées-Deniécourt;Estrées-Deniécourt
80289;;;ESTREES EN CHAUSSEE;Estrées-en-Chaussée;Estrées-en-Chaussée
80290;32;80;ESTREES LES CRECY;Estrées-lès-Crécy;Estrées-lès-Crécy
80291;32;80;ESTREES SUR NOYE;Estrées-sur-Noye;Estrées-sur-Noye
80292;32;80;ETALON;Étalon;Étalon
80293;32;80;ETELFAY;Ételfay;Ételfay
80294;32;80;ETERPIGNY;Éterpigny;Éterpigny
80295;32;80;ETINEHEM MERICOURT;Étinehem-Méricourt;Étinehem-Méricourt
80295;;;ETINEHEM;Étinehem;Étinehem
80296;32;80;ETOILE;Étoile;L'Étoile
80297;32;80;ETREJUST;Étréjust;Étréjust
80298;32;80;ETRICOURT MANANCOURT;Étricourt-Manancourt;Étricourt-Manancourt
80299;32;80;FALOISE;Faloise;La Faloise
80300;32;80;FALVY;Falvy;Falvy
80301;32;80;FAMECHON;Famechon;Famechon
80302;32;80;FAVEROLLES;Faverolles;Faverolles
80303;32;80;FAVIERES;Favières;Favières
80304;32;80;FAY;Fay;Fay
80305;32;80;FERRIERES;Ferrières;Ferrières
80306;32;80;FESCAMPS;Fescamps;Fescamps
80307;32;80;FEUILLERES;Feuillères;Feuillères
80308;32;80;FEUQUIERES EN VIMEU;Feuquières-en-Vimeu;Feuquières-en-Vimeu
80310;32;80;FIENVILLERS;Fienvillers;Fienvillers
80311;32;80;FIGNIERES;Fignières;Fignières
80312;32;80;FINS;Fins;Fins
80313;32;80;FLAUCOURT;Flaucourt;Flaucourt
80314;32;80;FLERS;Flers;Flers
80315;32;80;FLERS SUR NOYE;Flers-sur-Noye;Flers-sur-Noye
80316;32;80;FLESSELLES;Flesselles;Flesselles
80317;32;80;FLEURY;Fleury;Fleury
80318;32;80;FLIXECOURT;Flixecourt;Flixecourt
80319;32;80;FLUY;Fluy;Fluy
80320;32;80;FOLIES;Folies;Folies
80321;32;80;FOLLEVILLE;Folleville;Folleville
80322;32;80;FONCHES FONCHETTE;Fonches-Fonchette;Fonches-Fonchette
80324;32;80;FONTAINE LE SEC;Fontaine-le-Sec;Fontaine-le-Sec
80325;32;80;FONTAINE LES CAPPY;Fontaine-lès-Cappy;Fontaine-lès-Cappy
80326;32;80;FONTAINE SOUS MONTDIDIER;Fontaine-sous-Montdidier;Fontaine-sous-Montdidier
80327;32;80;FONTAINE SUR MAYE;Fontaine-sur-Maye;Fontaine-sur-Maye
80328;32;80;FONTAINE SUR SOMME;Fontaine-sur-Somme;Fontaine-sur-Somme
80329;32;80;FORCEVILLE;Forceville;Forceville
80330;32;80;FORCEVILLE EN VIMEU;Forceville-en-Vimeu;Forceville-en-Vimeu
80331;32;80;FOREST L ABBAYE;Forest-l'Abbaye;Forest-l'Abbaye
80332;32;80;FOREST MONTIERS;Forest-Montiers;Forest-Montiers
80333;32;80;FORT MAHON PLAGE;Fort-Mahon-Plage;Fort-Mahon-Plage
80334;32;80;FOSSEMANANT;Fossemanant;Fossemanant
80335;32;80;FOUCAUCOURT EN SANTERRE;Foucaucourt-en-Santerre;Foucaucourt-en-Santerre
80336;32;80;FOUCAUCOURT HORS NESLE;Foucaucourt-Hors-Nesle;Foucaucourt-Hors-Nesle
80337;32;80;FOUENCAMPS;Fouencamps;Fouencamps
80338;32;80;FOUILLOY;Fouilloy;Fouilloy
80339;32;80;FOUQUESCOURT;Fouquescourt;Fouquescourt
80340;32;80;FOURCIGNY;Fourcigny;Fourcigny
80341;32;80;FOURDRINOY;Fourdrinoy;Fourdrinoy
80342;32;80;FRAMERVILLE RAINECOURT;Framerville-Rainecourt;Framerville-Rainecourt
80343;32;80;FRAMICOURT;Framicourt;Framicourt
80344;32;80;FRANCIERES;Francières;Francières
80345;32;80;FRANLEU;Franleu;Franleu
80346;32;80;FRANQUEVILLE;Franqueville;Franqueville
80347;32;80;FRANSART;Fransart;Fransart
80348;32;80;FRANSU;Fransu;Fransu
80349;32;80;FRANSURES;Fransures;Fransures
